Time [s],Channel 0,Channel 1
0.038154136,1,0
0.038159374,0,0
0.038165612,0,1
0.038165654,1,1
0.038165916,1,0
0.038171134,0,0
0.038177388,0,1
0.038177414,1,1
0.038177692,1,0
0.038182894,0,0
0.038189154,0,1
0.038189174,1,1
0.038189456,1,0
0.038194654,0,0
0.038200908,0,1
0.038200934,1,1
0.038201212,1,0
0.038206414,0,0
0.038212664,0,1
0.038212694,1,1
0.038212968,1,0
0.038218174,0,0
0.038224456,1,0
0.038224464,1,1
0.038224768,1,0
0.038229934,0,0
0.038236170,0,1
0.038236214,1,1
0.038236472,1,0
0.038241696,0,0
0.038247976,1,0
0.038248036,1,1
0.038248338,1,0
0.038253456,0,0
0.038259676,0,1
0.038259736,1,1
0.038259980,1,0
0.038265216,0,0
0.038271440,0,1
0.038271496,1,1
0.038271744,1,0
0.038276976,0,0
0.038283256,1,0
0.038283264,1,1
0.038283570,1,0
0.038288736,0,0
0.038294990,0,1
0.038295016,1,1
0.038295294,1,0
0.038300496,0,0
0.038306778,1,0
0.038306862,1,1
0.038307166,1,0
0.038312258,0,0
0.038318506,0,1
0.038318538,1,1
0.038318810,1,0
0.038324018,0,0
0.038330298,1,0
0.038330432,1,1
0.038330736,1,0
0.038335778,0,0
0.038341998,0,1
0.038342058,1,1
0.038342302,1,0
0.038347538,0,0
0.038353802,0,1
0.038353818,1,1
0.038354106,1,0
0.038359298,0,0
0.038365568,0,1
0.038365578,1,1
0.038365872,1,0
0.038371058,0,0
0.038377314,0,1
0.038377338,1,1
0.038377616,1,0
0.038382818,0,0
0.038389100,1,0
0.038389104,1,1
0.038389408,1,0
0.038394580,0,0
0.038400844,0,1
0.038400860,1,1
0.038401148,1,0
0.038406340,0,0
0.038412620,1,0
0.038412790,1,1
0.038413094,1,0
0.038418100,0,0
0.038424334,0,1
0.038424380,1,1
0.038424638,1,0
0.038429860,0,0
0.038436140,1,0
0.038436144,1,1
0.038436448,1,0
0.038441620,0,0
