Time [s],Channel 0,Channel 1,Channel 2,Channel 3
0.052224730,0,0,0,0
0.052224830,0,1,0,1
0.052230610,0,0,0,0
0.052230710,1,0,1,0
0.052236490,0,0,0,0
0.052236590,0,1,0,0
0.052236592,0,1,0,1
0.052242370,0,0,0,0
0.052242470,1,0,1,0
0.052248250,0,0,0,0
0.052248350,0,1,0,0
0.052248352,0,1,0,1
0.052254130,0,0,0,0
0.052254230,1,0,1,0
0.052260010,0,0,0,0
0.052260110,0,1,0,0
0.052260112,0,1,0,1
0.052265890,0,0,0,1
0.052265892,0,0,0,0
0.052265990,1,0,1,0
0.052271770,0,0,0,0
0.052271872,0,1,0,1
0.052277650,0,0,0,1
0.052277652,0,0,0,0
0.052277750,0,0,1,0
0.052277752,1,0,1,0
0.052283530,0,0,0,0
0.052283632,0,1,0,1
0.052289412,0,0,0,0
0.052289512,1,0,1,0
0.052295290,1,0,0,0
0.052295292,0,0,0,0
0.052295392,0,1,0,1
0.052301172,0,0,0,0
0.052301272,1,0,1,0
0.052307050,1,0,0,0
0.052307052,0,0,0,0
0.052307152,0,1,0,1
0.052312932,0,0,0,0
0.052313032,1,0,1,0
0.052318812,0,0,0,0
0.052318912,0,1,0,0
0.052318914,0,1,0,1
0.052324692,0,0,0,0
0.052324792,1,0,1,0
0.052330572,0,0,0,0
0.052330672,0,1,0,0
0.052330674,0,1,0,1
0.052336452,0,0,0,0
0.052336552,1,0,1,0
0.052342332,0,0,0,0
0.052342432,0,1,0,0
0.052342434,0,1,0,1
0.052348212,0,0,0,0
0.052348312,1,0,1,0
0.052354092,0,0,0,0
0.052354194,0,1,0,1
0.052359972,0,0,0,1
0.052359974,0,0,0,0
0.052360072,1,0,1,0
0.052365852,0,0,0,0
0.052365954,0,1,0,1
0.052371734,0,0,0,0
0.052371834,1,0,1,0
0.052377612,1,0,0,0
0.052377614,0,0,0,0
0.052377714,0,1,0,1
0.052383494,0,0,0,0
0.052383594,1,0,1,0
0.052389374,0,0,0,0
0.052389474,0,1,0,1
0.052395254,0,0,0,0
0.052395354,1,0,1,0
0.052401134,0,0,0,0
0.052401234,0,1,0,0
0.052401236,0,1,0,1
0.052407014,0,0,0,1
0.052407016,0,0,0,0
0.052407114,1,0,1,0
0.052412894,0,0,0,0
0.052412996,0,1,0,1
0.052418774,0,0,0,0
0.052418874,1,0,1,0
0.052424654,0,0,0,0
0.052424754,0,1,0,0
0.052424756,0,1,0,1
0.052430534,0,0,0,1
0.052430536,0,0,0,0
0.052430634,1,0,1,0
0.052436414,0,0,0,0
0.052436516,0,1,0,1
0.052442294,0,0,0,1
0.052442296,0,0,0,0
0.052442394,1,0,1,0
0.052448174,0,0,0,0
0.052448276,0,1,0,1
0.052454056,0,0,0,0
0.052454154,0,0,1,0
0.052454156,1,0,1,0
0.052459934,1,0,0,0
0.052459936,0,0,0,0
0.052460036,0,1,0,1
0.052465816,0,0,0,0
0.052465916,1,0,1,0
0.052471694,1,0,0,0
0.052471696,0,0,0,0
0.052471796,0,1,0,1
0.052477576,0,0,0,0
0.052477676,1,0,1,0
0.052483456,0,0,0,0
0.052483556,0,1,0,0
0.052483558,0,1,0,1
0.052489336,0,0,0,0
0.052489436,1,0,1,0
0.052495216,0,0,0,0
0.052495316,0,1,0,0
0.052495318,0,1,0,1
0.052501096,0,0,0,1
0.052501098,0,0,0,0
0.052501196,1,0,1,0
0.052506976,0,0,0,0
0.052507078,0,1,0,1
0.052512856,0,0,0,1
0.052512858,0,0,0,0
0.052512956,0,0,1,0
0.052512958,1,0,1,0
0.052518736,1,0,0,0
0.052518738,0,0,0,0
0.052518838,0,1,0,1
0.052524618,0,0,0,0
0.052524716,0,0,1,0
0.052524718,1,0,1,0
0.052530496,1,0,0,0
0.052530498,0,0,0,0
0.052530598,0,1,0,1
0.052536378,0,0,0,0
0.052536478,1,0,1,0
0.052542256,1,0,0,0
0.052542258,0,0,0,0
0.052542358,0,1,0,1
0.052548138,0,0,0,0
0.052548238,1,0,1,0
0.052554016,1,0,0,0
0.052554018,0,0,0,0
0.052554118,0,1,0,1
0.052559898,0,0,0,0
0.052559998,1,0,1,0
0.052565778,0,0,0,0
0.052565878,0,1,0,0
0.052565880,0,1,0,1
0.052571658,0,0,0,0
0.052571758,1,0,1,0
0.052577538,0,0,0,0
0.052577640,0,1,0,1
0.052583418,0,0,0,1
0.052583420,0,0,0,0
0.052583518,1,0,1,0
0.052589298,0,0,0,0
0.052589400,0,1,0,1
0.052595178,0,0,0,1
0.052595180,0,0,0,0
0.052595278,0,0,1,0
0.052595280,1,0,1,0
0.052601058,0,0,0,0
0.052601160,0,1,0,1
0.052606938,0,0,0,1
0.052606940,0,0,0,0
0.052607038,0,0,1,0
0.052607040,1,0,1,0
0.052612818,0,0,0,0
0.052612920,0,1,0,1
0.052618700,0,0,0,0
0.052618798,0,0,1,0
0.052618800,1,0,1,0
0.052624578,1,0,0,0
0.052624580,0,0,0,0
0.052624680,0,1,0,1
0.052630460,0,0,0,0
0.052630560,1,0,1,0
0.052636340,0,0,0,0
0.052636440,0,1,0,0
0.052636442,0,1,0,1
0.052642220,0,0,0,0
0.052642320,1,0,1,0
0.052648100,0,0,0,0
0.052648200,0,1,0,0
0.052648202,0,1,0,1
0.052653980,0,0,0,1
0.052653982,0,0,0,0
0.052654080,1,0,1,0
0.052659860,0,0,0,0
0.052659960,0,1,0,0
0.052659962,0,1,0,1
0.052665740,0,0,0,1
0.052665742,0,0,0,0
0.052665840,1,0,1,0
0.052671620,0,0,0,0
0.052671722,0,1,0,1
0.052677502,0,0,0,0
0.052677600,0,0,1,0
0.052677602,1,0,1,0
0.052683380,1,0,0,0
0.052683382,0,0,0,0
0.052683482,0,1,0,1
0.052689262,0,0,0,0
0.052689360,0,0,1,0
0.052689362,1,0,1,0
0.052695140,1,0,0,0
0.052695142,0,0,0,0
0.052695242,0,1,0,1
0.052701022,0,0,0,0
0.052701122,1,0,1,0
0.052706900,1,0,0,0
0.052706902,0,0,0,0
0.052707002,0,1,0,1
0.052712782,0,0,0,0
0.052712882,1,0,1,0
0.052718662,0,0,0,0
0.052718762,0,1,0,0
0.052718764,0,1,0,1
0.052724542,0,0,0,0
0.052724642,1,0,1,0
0.052730422,0,0,0,0
0.052730524,0,1,0,1
0.052736302,0,0,0,0
0.052736402,1,0,1,0
0.052742182,0,0,0,0
0.052742284,0,1,0,1
0.052748062,0,0,0,1
0.052748064,0,0,0,0
0.052748162,0,0,1,0
0.052748164,1,0,1,0
0.052753942,1,0,0,0
0.052753944,0,0,0,0
0.052754044,0,1,0,1
0.052759824,0,0,0,0
0.052759924,1,0,1,0
0.052765702,0,0,0,0
0.052765804,0,1,0,1
0.052771584,0,0,0,0
0.052771682,0,0,1,0
0.052771684,1,0,1,0
0.052777462,1,0,0,0
0.052777464,0,0,0,0
0.052777564,0,1,0,1
0.052783344,0,0,0,0
0.052783444,1,0,1,0
0.052789222,1,0,0,0
0.052789224,0,0,0,0
0.052789324,0,1,0,1
0.052795104,0,0,0,0
0.052795204,1,0,1,0
0.052800984,0,0,0,0
0.052801084,0,1,0,0
0.052801086,0,1,0,1
0.052806864,0,0,0,0
0.052806964,1,0,1,0
0.052812744,0,0,0,0
0.052812844,0,1,0,0
0.052812846,0,1,0,1
0.052818624,0,0,0,0
0.052818724,1,0,1,0
0.052824504,0,0,0,0
0.052824606,0,1,0,1
0.052830384,0,0,0,1
0.052830386,0,0,0,0
0.052830484,0,0,1,0
0.052830486,1,0,1,0
0.052836264,0,0,0,0
0.052836366,0,1,0,1
0.052842146,0,0,0,0
0.052842244,0,0,1,0
0.052842246,1,0,1,0
0.052848024,1,0,0,0
0.052848026,0,0,0,0
0.052848126,0,1,0,1
0.052853906,0,0,0,0
0.052854006,1,0,1,0
0.052859784,1,0,0,0
0.052859786,0,0,0,0
0.052859886,0,1,0,1
0.052865666,0,0,0,0
0.052865766,1,0,1,0
0.052871546,0,0,0,0
0.052871646,0,1,0,0
0.052871648,0,1,0,1
0.052877426,0,0,0,1
0.052877428,0,0,0,0
0.052877526,1,0,1,0
0.052883306,0,0,0,0
0.052883408,0,1,0,1
0.052889186,0,0,0,1
0.052889188,0,0,0,0
0.052889286,1,0,1,0
0.052895066,0,0,0,0
0.052895168,0,1,0,1
0.052900946,0,0,0,1
0.052900948,0,0,0,0
0.052901046,1,0,1,0
0.052906826,0,0,0,0
0.052906928,0,1,0,1
0.052912706,0,0,0,1
0.052912708,0,0,0,0
0.052912806,1,0,1,0
0.052918586,0,0,0,0
0.052918688,0,1,0,1
0.052924468,0,0,0,0
0.052924566,0,0,1,0
0.052924568,1,0,1,0
0.052930346,1,0,0,0
0.052930348,0,0,0,0
0.052930448,0,1,0,1
0.052936228,0,0,0,0
0.052936328,1,0,1,0
0.052942106,1,0,0,0
0.052942108,0,0,0,0
0.052942208,0,1,0,0
0.052942210,0,1,0,1
0.052947988,0,0,0,0
0.052948088,1,0,1,0
0.052953868,0,0,0,0
0.052953968,0,1,0,0
0.052953970,0,1,0,1
0.052959748,0,0,0,0
0.052959848,1,0,1,0
0.052965628,0,0,0,0
0.052965728,0,1,0,0
0.052965730,0,1,0,1
0.052971508,0,0,0,1
0.052971510,0,0,0,0
0.052971608,1,0,1,0
0.052977388,0,0,0,0
0.052977488,0,1,0,0
0.052977490,0,1,0,1
0.052983268,0,0,0,0
0.052983368,1,0,1,0
0.052989148,0,0,0,0
0.052989250,0,1,0,1
0.052995028,0,0,0,1
0.052995030,0,0,0,0
0.052995128,0,0,1,0
0.052995130,1,0,1,0
0.053000908,1,0,0,0
0.053000910,0,0,0,0
0.053001010,0,1,0,1
0.053006790,0,0,0,0
0.053006888,0,0,1,0
0.053006890,1,0,1,0
0.053012668,1,0,0,0
0.053012670,0,0,0,0
0.053012770,0,1,0,1
0.053018550,0,0,0,0
0.053018650,1,0,1,0
0.053024428,1,0,0,0
0.053024430,0,0,0,0
0.053024530,0,1,0,1
0.053030310,0,0,0,0
0.053030410,1,0,1,0
0.053036190,0,0,0,0
0.053036290,0,1,0,0
0.053036292,0,1,0,1
0.053042070,0,0,0,0
0.053042170,1,0,1,0
0.053047950,0,0,0,0
0.053048050,0,1,0,0
0.053048052,0,1,0,1
0.053053830,0,0,0,1
0.053053832,0,0,0,0
0.053053930,1,0,1,0
0.053059710,0,0,0,0
0.053059812,0,1,0,1
0.053065590,0,0,0,1
0.053065592,0,0,0,0
0.053065690,0,0,1,0
0.053065692,1,0,1,0
0.053071470,0,0,0,0
0.053071572,0,1,0,1
0.053077350,0,0,0,1
0.053077352,0,0,0,0
0.053077450,0,0,1,0
0.053077452,1,0,1,0
0.053083230,0,0,0,0
0.053083332,0,1,0,1
0.053089112,0,0,0,0
0.053089212,1,0,1,0
0.053094990,1,0,0,0
0.053094992,0,0,0,0
0.053095092,0,1,0,1
0.053100872,0,0,0,0
0.053100972,1,0,1,0
0.053106752,0,0,0,0
0.053106852,0,1,0,0
0.053106854,0,1,0,1
0.053112632,0,0,0,0
0.053112732,1,0,1,0
0.053118512,0,0,0,0
0.053118612,0,1,0,0
0.053118614,0,1,0,1
0.053124392,0,0,0,0
0.053124492,1,0,1,0
0.053130272,0,0,0,0
0.053130374,0,1,0,1
0.053136152,0,0,0,1
0.053136154,0,0,0,0
0.053136252,1,0,1,0
0.053142032,0,0,0,0
0.053142134,0,1,0,1
0.053147912,0,0,0,1
0.053147914,0,0,0,0
0.053148012,1,0,1,0
0.053153792,0,0,0,0
0.053153894,0,1,0,1
0.053159672,0,0,0,1
0.053159674,0,0,0,0
0.053159772,0,0,1,0
0.053159774,1,0,1,0
0.053165552,1,0,0,0
0.053165554,0,0,0,0
0.053165654,0,1,0,1
0.053171434,0,0,0,0
0.053171534,1,0,1,0
0.053177312,1,0,0,0
0.053177314,0,0,0,0
0.053177414,0,1,0,1
0.053183194,0,0,0,0
0.053183294,1,0,1,0
0.053189074,0,0,0,0
0.053189174,0,1,0,0
0.053189176,0,1,0,1
0.053194954,0,0,0,0
0.053195054,1,0,1,0
0.053200834,0,0,0,0
0.053200934,0,1,0,0
0.053200936,0,1,0,1
0.053206714,0,0,0,0
0.053206814,1,0,1,0
0.053212594,0,0,0,0
0.053212694,0,1,0,0
0.053212696,0,1,0,1
0.053218474,0,0,0,1
0.053218476,0,0,0,0
0.053218574,1,0,1,0
0.053224354,0,0,0,0
0.053224456,0,1,0,1
0.053230236,0,0,0,0
0.053230334,0,0,1,0
0.053230336,1,0,1,0
0.053236114,1,0,0,0
0.053236116,0,0,0,0
0.053236216,0,1,0,1
0.053241996,0,0,0,0
0.053242096,1,0,1,0
0.053247876,0,0,0,0
0.053247976,0,1,0,1
0.053253756,0,0,0,0
0.053253856,1,0,1,0
0.053259634,1,0,0,0
0.053259636,0,0,0,0
0.053259736,0,1,0,1
0.053265516,0,0,0,0
0.053265616,1,0,1,0
0.053271396,0,0,0,0
0.053271496,0,1,0,1
0.053277276,0,0,0,0
0.053277376,1,0,1,0
0.053283156,0,0,0,0
0.053283256,0,1,0,0
0.053283258,0,1,0,1
0.053289036,0,0,0,0
0.053289136,1,0,1,0
0.053294916,0,0,0,0
0.053295018,0,1,0,1
0.053300796,0,0,0,1
0.053300798,0,0,0,0
0.053300896,1,0,1,0
0.053306676,0,0,0,0
0.053306778,0,1,0,1
0.053312558,0,0,0,0
0.053312656,0,0,1,0
0.053312658,1,0,1,0
0.053318436,1,0,0,0
0.053318438,0,0,0,0
0.053318538,0,1,0,1
0.053324316,0,0,0,1
0.053324318,0,0,0,0
0.053324416,0,0,1,0
0.053324418,1,0,1,0
0.053330196,1,0,0,0
0.053330198,0,0,0,0
0.053330298,0,1,0,1
0.053336078,0,0,0,0
0.053336178,1,0,1,0
0.053341958,0,0,0,0
0.053342058,0,1,0,0
0.053342060,0,1,0,1
0.053347838,0,0,0,0
0.053347938,1,0,1,0
0.053353718,0,0,0,0
0.053353820,0,1,0,1
0.053359598,0,0,0,1
0.053359600,0,0,0,0
0.053359698,1,0,1,0
0.053365478,0,0,0,0
0.053365578,0,1,0,0
0.053365580,0,1,0,1
0.053371358,0,0,0,0
0.053371458,1,0,1,0
0.053377238,0,0,0,0
0.053377340,0,1,0,1
0.053383118,0,0,0,1
0.053383120,0,0,0,0
0.053383218,1,0,1,0
0.053388998,0,0,0,0
0.053389100,0,1,0,1
0.053394878,0,0,0,1
0.053394880,0,0,0,0
0.053394978,0,0,1,0
0.053394980,1,0,1,0
0.053400758,0,0,0,0
0.053400860,0,1,0,1
0.053406640,0,0,0,0
0.053406738,0,0,1,0
0.053406740,1,0,1,0
0.053412518,1,0,0,0
0.053412520,0,0,0,0
0.053412620,0,1,0,1
0.053418400,0,0,0,0
0.053418500,1,0,1,0
0.053424278,1,0,0,0
0.053424280,0,0,0,0
0.053424380,0,1,0,1
0.053430160,0,0,0,0
0.053430260,1,0,1,0
0.053436040,0,0,0,0
0.053436140,0,1,0,0
0.053436142,0,1,0,1
0.053441920,0,0,0,0
0.053442020,1,0,1,0
0.053447800,0,0,0,0
0.053447902,0,1,0,1
0.053453680,0,0,0,1
0.053453682,0,0,0,0
0.053453780,1,0,1,0
0.053459560,0,0,0,0
0.053459662,0,1,0,1
0.053465442,0,0,0,0
0.053465540,0,0,1,0
0.053465542,1,0,1,0
0.053471320,0,0,0,0
0.053471422,0,1,0,1
0.053477202,0,0,0,0
0.053477300,0,0,1,0
0.053477302,1,0,1,0
0.053483080,1,0,0,0
0.053483082,0,0,0,0
0.053483182,0,1,0,1
0.053488962,0,0,0,0
0.053489062,1,0,1,0
0.053494840,1,0,0,0
0.053494842,0,0,0,0
0.053494942,0,1,0,1
0.053500722,0,0,0,0
0.053500822,1,0,1,0
0.053506602,0,0,0,0
0.053506702,0,1,0,0
0.053506704,0,1,0,1
0.053512482,0,0,0,0
0.053512582,1,0,1,0
0.053518362,0,0,0,0
0.053518462,0,1,0,0
0.053518464,0,1,0,1
0.053524242,0,0,0,0
0.053524342,1,0,1,0
0.053530122,0,0,0,0
0.053530222,0,1,0,0
0.053530224,0,1,0,1
0.053536002,0,0,0,1
0.053536004,0,0,0,0
0.053536102,1,0,1,0
0.053541882,0,0,0,0
0.053541984,0,1,0,1
0.053547764,0,0,0,0
0.053547862,0,0,1,0
0.053547864,1,0,1,0
0.053553642,1,0,0,0
0.053553644,0,0,0,0
0.053553744,0,1,0,1
0.053559524,0,0,0,0
0.053559624,1,0,1,0
0.053565402,1,0,0,0
0.053565404,0,0,0,0
0.053565504,0,1,0,1
0.053571284,0,0,0,0
0.053571384,1,0,1,0
0.053577164,0,0,0,0
0.053577264,0,1,0,0
0.053577266,0,1,0,1
0.053583044,0,0,0,0
0.053583144,1,0,1,0
0.053588924,0,0,0,0
0.053589024,0,1,0,0
0.053589026,0,1,0,1
0.053594804,0,0,0,0
0.053594904,1,0,1,0
0.053600684,0,0,0,0
0.053600784,0,1,0,0
0.053600786,0,1,0,1
0.053606564,0,0,0,0
0.053606664,1,0,1,0
0.053612444,0,0,0,0
0.053612544,0,1,0,0
0.053612546,0,1,0,1
0.053618324,0,0,0,1
0.053618326,0,0,0,0
0.053618424,1,0,1,0
0.053624204,1,0,0,0
0.053624206,0,0,0,0
0.053624306,0,1,0,1
0.053630086,0,0,0,0
0.053630184,0,0,1,0
0.053630186,1,0,1,0
0.053635964,1,0,0,0
0.053635966,0,0,0,0
0.053636066,0,1,0,1
0.053641846,0,0,0,0
0.053641946,1,0,1,0
0.053647726,0,0,0,0
0.053647826,0,1,0,0
0.053647828,0,1,0,1
0.053653606,0,0,0,0
0.053653706,1,0,1,0
0.053659484,1,0,0,0
0.053659486,0,0,0,0
0.053659586,0,1,0,1
0.053665366,0,0,0,0
0.053665466,1,0,1,0
0.053671244,1,0,0,0
0.053671246,0,0,0,0
0.053671346,0,1,0,0
0.053671348,0,1,0,1
0.053677126,0,0,0,0
0.053677226,1,0,1,0
0.053683006,0,0,0,0
0.053683106,0,1,0,0
0.053683108,0,1,0,1
0.053688886,0,0,0,0
0.053688986,1,0,1,0
0.053694766,0,0,0,0
0.053694868,0,1,0,1
0.053700646,0,0,0,1
0.053700648,0,0,0,0
0.053700746,0,0,1,0
0.053700748,1,0,1,0
0.053706526,0,0,0,0
0.053706628,0,1,0,1
0.053712406,0,0,0,1
0.053712408,0,0,0,0
0.053712506,0,0,1,0
0.053712508,1,0,1,0
0.053718286,1,0,0,0
0.053718288,0,0,0,0
0.053718388,0,1,0,1
0.053724168,0,0,0,0
0.053724266,0,0,1,0
0.053724268,1,0,1,0
0.053730046,1,0,0,0
0.053730048,0,0,0,0
0.053730148,0,1,0,1
0.053735928,0,0,0,0
0.053736028,1,0,1,0
0.053741806,1,0,0,0
0.053741808,0,0,0,0
0.053741908,0,1,0,0
0.053741910,0,1,0,1
0.053747688,0,0,0,0
0.053747788,1,0,1,0
0.053753568,0,0,0,0
0.053753668,0,1,0,0
0.053753670,0,1,0,1
0.053759448,0,0,0,1
0.053759450,0,0,0,0
0.053759548,1,0,1,0
0.053765328,0,0,0,0
0.053765430,0,1,0,1
0.053771208,0,0,0,1
0.053771210,0,0,0,0
0.053771308,0,0,1,0
0.053771310,1,0,1,0
0.053777088,0,0,0,0
0.053777190,0,1,0,1
0.053782968,0,0,0,1
0.053782970,0,0,0,0
0.053783068,0,0,1,0
0.053783070,1,0,1,0
0.053788848,0,0,0,0
0.053788950,0,1,0,1
0.053794730,0,0,0,0
0.053794828,0,0,1,0
0.053794830,1,0,1,0
0.053800608,1,0,0,0
0.053800610,0,0,0,0
0.053800710,0,1,0,1
0.053806490,0,0,0,0
0.053806588,0,0,1,0
0.053806590,1,0,1,0
0.053812368,1,0,0,0
0.053812370,0,0,0,0
0.053812470,0,1,0,1
0.053818250,0,0,0,0
0.053818350,1,0,1,0
0.053824130,0,0,0,0
0.053824230,0,1,0,0
0.053824232,0,1,0,1
0.053830010,0,0,0,0
0.053830110,1,0,1,0
0.053835890,0,0,0,0
0.053835990,0,1,0,0
0.053835992,0,1,0,1
0.053841770,0,0,0,0
0.053841870,1,0,1,0
0.053847650,0,0,0,0
0.053847752,0,1,0,1
0.053853530,0,0,0,1
0.053853532,0,0,0,0
0.053853630,1,0,1,0
0.053859410,0,0,0,0
0.053859512,0,1,0,1
0.053865292,0,0,0,0
0.053865390,0,0,1,0
0.053865392,1,0,1,0
0.053871170,1,0,0,0
0.053871172,0,0,0,0
0.053871272,0,1,0,1
0.053877052,0,0,0,0
0.053877150,0,0,1,0
0.053877152,1,0,1,0
0.053882930,1,0,0,0
0.053882932,0,0,0,0
0.053883032,0,1,0,1
0.053888812,0,0,0,0
0.053888912,1,0,1,0
0.053894692,0,0,0,0
0.053894792,0,1,0,0
0.053894794,0,1,0,1
0.053900572,0,0,0,0
0.053900672,1,0,1,0
0.053906452,0,0,0,0
0.053906552,0,1,0,0
0.053906554,0,1,0,1
0.053912332,0,0,0,1
0.053912334,0,0,0,0
0.053912432,1,0,1,0
0.053918212,0,0,0,0
0.053918314,0,1,0,1
0.053924092,0,0,0,0
0.053924192,1,0,1,0
0.053929972,0,0,0,0
0.053930074,0,1,0,1
0.053935852,0,0,0,1
0.053935854,0,0,0,0
0.053935952,1,0,1,0
0.053941732,0,0,0,0
0.053941834,0,1,0,1
0.053947612,0,0,0,1
0.053947614,0,0,0,0
0.053947712,0,0,1,0
0.053947714,1,0,1,0
0.053953492,0,0,0,0
0.053953594,0,1,0,1
0.053959374,0,0,0,0
0.053959472,0,0,1,0
0.053959474,1,0,1,0
0.053965252,1,0,0,0
0.053965254,0,0,0,0
0.053965354,0,1,0,1
0.053971134,0,0,0,0
0.053971232,0,0,1,0
0.053971234,1,0,1,0
0.053977012,1,0,0,0
0.053977014,0,0,0,0
0.053977114,0,1,0,1
0.053982894,0,0,0,0
0.053982994,1,0,1,0
0.053988774,0,0,0,0
0.053988874,0,1,0,0
0.053988876,0,1,0,1
0.053994654,0,0,0,0
0.053994754,1,0,1,0
0.054000534,0,0,0,0
0.054000636,0,1,0,1
0.054006414,0,0,0,1
0.054006416,0,0,0,0
0.054006514,1,0,1,0
0.054012294,0,0,0,0
0.054012396,0,1,0,1
0.054018174,0,0,0,1
0.054018176,0,0,0,0
0.054018274,1,0,1,0
0.054024054,0,0,0,0
0.054024156,0,1,0,1
0.054029936,0,0,0,0
0.054030034,0,0,1,0
0.054030036,1,0,1,0
0.054035814,1,0,0,0
0.054035816,0,0,0,0
0.054035916,0,1,0,1
0.054041696,0,0,0,0
0.054041796,1,0,1,0
0.054047574,1,0,0,0
0.054047576,0,0,0,0
0.054047676,0,1,0,1
0.054053456,0,0,0,0
0.054053556,1,0,1,0
0.054059334,1,0,0,0
0.054059336,0,0,0,0
0.054059436,0,1,0,1
0.054065216,0,0,0,0
0.054065316,1,0,1,0
0.054071096,0,0,0,0
0.054071198,0,1,0,1
0.054076976,0,0,0,0
0.054077076,1,0,1,0
0.054082856,0,0,0,0
0.054082956,0,1,0,0
0.054082958,0,1,0,1
0.054088736,0,0,0,1
0.054088738,0,0,0,0
0.054088836,1,0,1,0
0.054094616,0,0,0,0
0.054094718,0,1,0,1
0.054100498,0,0,0,0
0.054100596,0,0,1,0
0.054100598,1,0,1,0
0.054106376,1,0,0,0
0.054106378,0,0,0,0
0.054106478,0,1,0,1
0.054112258,0,0,0,0
0.054112358,1,0,1,0
0.054118136,1,0,0,0
0.054118138,0,0,0,0
0.054118238,0,1,0,1
0.054124018,0,0,0,0
0.054124118,1,0,1,0
0.054129896,1,0,0,0
0.054129898,0,0,0,0
0.054129998,0,1,0,1
0.054135778,0,0,0,0
0.054135878,1,0,1,0
0.054141656,1,0,0,0
0.054141658,0,0,0,0
0.054141758,0,1,0,1
0.054147538,0,0,0,0
0.054147638,1,0,1,0
0.054153418,0,0,0,0
0.054153518,0,1,0,0
0.054153520,0,1,0,1
0.054159298,0,0,0,0
0.054159398,1,0,1,0
0.054165178,0,0,0,0
0.054165280,0,1,0,1
0.054171058,0,0,0,1
0.054171060,0,0,0,0
0.054171158,0,0,1,0
0.054171160,1,0,1,0
0.054176938,0,0,0,0
0.054177040,0,1,0,1
0.054182820,0,0,0,0
0.054182920,1,0,1,0
0.054188698,1,0,0,0
0.054188700,0,0,0,0
0.054188800,0,1,0,1
0.054194580,0,0,0,0
0.054194680,1,0,1,0
0.054200460,0,0,0,0
0.054200560,0,1,0,0
0.054200562,0,1,0,1
0.054206340,0,0,0,0
0.054206440,1,0,1,0
0.054212218,1,0,0,0
0.054212220,0,0,0,0
0.054212320,0,1,0,1
0.054218100,0,0,0,0
0.054218200,1,0,1,0
0.054223978,1,0,0,0
0.054223980,0,0,0,0
0.054224080,0,1,0,1
0.054229860,0,0,0,0
0.054229960,1,0,1,0
0.054235740,0,0,0,0
0.054235840,0,1,0,0
0.054235842,0,1,0,1
0.054241620,0,0,0,0
0.054241720,1,0,1,0
0.054247500,0,0,0,0
0.054247602,0,1,0,1
0.054253380,0,0,0,1
0.054253382,0,0,0,0
0.054253480,1,0,1,0
0.054259260,0,0,0,0
0.054259362,0,1,0,1
0.054265142,0,0,0,0
0.054265240,0,0,1,0
0.054265242,1,0,1,0
0.054271020,1,0,0,0
0.054271022,0,0,0,0
0.054271122,0,1,0,1
0.054276902,0,0,0,0
0.054277000,0,0,1,0
0.054277002,1,0,1,0
0.054282780,1,0,0,0
0.054282782,0,0,0,0
0.054282882,0,1,0,1
0.054288662,0,0,0,0
0.054288762,1,0,1,0
0.054294542,0,0,0,0
0.054294642,0,1,0,0
0.054294644,0,1,0,1
0.054300422,0,0,0,1
0.054300424,0,0,0,0
0.054300522,1,0,1,0
0.054306302,0,0,0,0
0.054306404,0,1,0,1
0.054312182,0,0,0,1
0.054312184,0,0,0,0
0.054312282,1,0,1,0
0.054318062,0,0,0,0
0.054318164,0,1,0,1
0.054323942,0,0,0,1
0.054323944,0,0,0,0
0.054324042,1,0,1,0
0.054329822,0,0,0,0
0.054329924,0,1,0,1
0.054335704,0,0,0,0
0.054335802,0,0,1,0
0.054335804,1,0,1,0
0.054341582,1,0,0,0
0.054341584,0,0,0,0
0.054341684,0,1,0,1
0.054347464,0,0,0,0
0.054347562,0,0,1,0
0.054347564,1,0,1,0
0.054353342,1,0,0,0
0.054353344,0,0,0,0
0.054353444,0,1,0,1
0.054359224,0,0,0,0
0.054359322,0,0,1,0
0.054359324,1,0,1,0
0.054365102,1,0,0,0
0.054365104,0,0,0,0
0.054365204,0,1,0,1
0.054370984,0,0,0,0
0.054371084,1,0,1,0
0.054376862,1,0,0,0
0.054376864,0,0,0,0
0.054376964,0,1,0,1
0.054382744,0,0,0,0
0.054382844,1,0,1,0
0.054388624,0,0,0,0
0.054388724,0,1,0,0
0.054388726,0,1,0,1
0.054394504,0,0,0,0
0.054394604,1,0,1,0
0.054400384,0,0,0,0
0.054400484,0,1,0,0
0.054400486,0,1,0,1
0.054406264,0,0,0,1
0.054406266,0,0,0,0
0.054406364,1,0,1,0
0.054412144,0,0,0,0
0.054412246,0,1,0,1
0.054418026,0,0,0,0
0.054418124,0,0,1,0
0.054418126,1,0,1,0
0.054423904,1,0,0,0
0.054423906,0,0,0,0
0.054424006,0,1,0,1
0.054429786,0,0,0,0
0.054429886,1,0,1,0
0.054435664,1,0,0,0
0.054435666,0,0,0,0
0.054435766,0,1,0,1
0.054441546,0,0,0,0
0.054441646,1,0,1,0
0.054447424,1,0,0,0
0.054447426,0,0,0,0
0.054447526,0,1,0,1
0.054453306,0,0,0,0
0.054453406,1,0,1,0
0.054459186,0,0,0,0
0.054459286,0,1,0,0
0.054459288,0,1,0,1
0.054465066,0,0,0,0
0.054465166,1,0,1,0
0.054470946,0,0,0,0
0.054471046,0,1,0,0
0.054471048,0,1,0,1
0.054476826,0,0,0,1
